user_id_1,user_id_2,country,region,city,cap,latitude,longitude
L-828070,L-579495,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-867202,L-302611,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-78288,L-387617,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-717365,L-774592,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-341726,L-228007,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-371142,L-365164,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-913385,L-974038,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-264414,L-28978,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-822074,L-785309,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-645682,L-245964,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-448511,L-526145,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-205458,L-797982,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-856211,L-99339,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-784462,L-575776,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-590234,L-911515,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-160662,L-777471,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-214583,L-693403,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-61698,L-414147,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-108813,L-794291,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-28103,L-187678,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-88568,L-56958,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-210077,L-5474,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-790162,L-223104,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-776444,L-26173,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-212887,L-577276,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-167589,L-95370,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-393112,L-15919,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-926591,L-43512,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-596988,L-547792,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-654030,L-81671,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-259153,L-930050,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-254324,L-549883,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-274330,L-65528,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-834291,L-298767,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-950079,L-614590,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-196991,L-576341,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-98519,L-15286,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-823003,L-622404,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-341870,L-774427,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-599717,L-738582,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-470440,L-607417,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-398840,L-34878,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-943638,L-825472,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-880402,L-131994,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-542010,L-19272,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-531434,L-389264,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-261765,L-509220,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-765546,L-677491,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-373838,L-739785,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-841665,L-86991,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-95340,L-64175,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-927577,L-294986,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-931657,L-794133,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-869471,L-299072,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-112712,L-537227,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-767502,L-378087,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-549668,L-488228,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-701468,L-498068,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-823061,L-478496,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-421579,L-341183,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-201491,L-883423,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-895721,L-30622,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-211948,L-2327,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-698644,L-584750,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-233542,L-146389,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-264952,L-159767,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-506160,L-433745,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-538515,L-151436,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-555541,L-272867,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-863272,L-903027,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-936761,L-545780,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-150532,L-16937,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-448005,L-118755,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-310007,L-292793,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-827041,L-793179,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-83491,L-327024,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-708943,L-240018,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-673389,L-321412,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-28401,L-908119,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-771466,L-872132,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-819464,L-143679,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-380775,L-885325,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-441509,L-218184,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-881017,L-894833,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-484312,L-703007,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-429978,L-570883,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-232765,L-365730,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-265643,L-711288,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-290227,L-898993,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-774229,L-790174,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-374643,L-291899,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-529678,L-20625,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-98701,L-233596,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-210264,L-778847,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-416914,L-814905,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-199483,L-957224,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-210313,L-506037,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-833376,L-116473,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-685453,L-396920,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-555577,L-268554,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-727457,L-912568,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-755700,L-221898,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-656748,L-827566,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-387890,L-690925,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-727566,L-23941,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-878296,L-112230,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-401136,L-591521,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-54386,L-774448,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-860288,L-896287,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-155525,L-484965,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-432969,L-700542,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-252581,L-247369,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-588739,L-405546,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-214332,L-850179,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-420504,L-194197,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-693470,L-789030,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-874763,L-370877,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-217562,L-175395,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-637152,L-134540,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-688183,L-827560,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-51164,L-676154,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-66530,L-919089,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-302666,L-868847,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-13084,L-883131,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-448638,L-586072,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-3285,L-583192,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-291169,L-113690,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-311613,L-439205,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-648594,L-192655,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-453751,L-778376,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-704884,L-452270,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-253860,L-164290,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-25762,L-242589,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-144808,L-432877,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-954139,L-631577,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-945677,L-340203,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-643350,L-788037,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-72765,L-741024,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-249796,L-762560,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-785788,L-434894,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-833154,L-274858,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-967876,L-612986,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-22043,L-900222,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-760578,L-981835,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-269795,L-895959,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-947973,L-104274,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-219660,L-836788,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-484378,L-731170,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-823891,L-429341,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-864036,L-707479,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-382395,L-105406,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-288682,L-207774,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-191781,L-758348,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-530650,L-211730,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-149548,L-946657,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-160366,L-773921,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-917874,L-480052,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-846029,L-633947,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-338334,L-399071,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-474266,L-965019,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-657389,L-670165,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-773859,L-396956,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-712736,L-378851,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-11583,L-958781,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-578272,L-791904,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-924301,L-713974,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-503286,L-970615,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-739868,L-832056,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-34329,L-798524,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-132792,L-291744,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-966592,L-803245,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-461299,L-563125,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-402395,L-725629,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-44238,L-911658,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-743592,L-225854,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-897638,L-253030,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-548086,L-861986,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-116917,L-143057,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-336294,L-456410,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-722026,L-24389,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-763343,L-663819,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-608573,L-965760,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-926531,L-975585,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-929006,L-970979,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-938448,L-513151,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-692168,L-766071,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-381644,L-837465,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-23002,L-879508,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-521608,L-453545,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-531737,L-419142,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-441995,L-889428,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-727924,L-890463,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-434633,L-389557,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-302658,L-970310,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-345456,L-569416,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-965719,L-805301,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-456242,L-859654,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-766406,L-826505,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-768584,L-787030,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-679855,L-877096,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-740804,L-396844,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-528340,L-50797,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-32913,L-465639,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-680044,L-372782,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-778763,L-463860,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-745889,L-833082,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-128419,L-852000,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-300062,L-586439,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-444259,L-908191,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-750296,L-248881,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-543385,L-733193,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-381788,L-39043,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-78764,L-932826,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-101693,L-928035,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-464972,L-118719,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-832521,L-747189,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-969747,L-223739,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-886619,L-245924,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-562831,L-998891,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-633499,L-68036,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-516986,L-539468,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-311678,L-211036,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-321320,L-178714,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-401465,L-252866,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-804725,L-957521,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-88106,L-319666,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-356019,L-158942,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-75524,L-198521,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-949902,L-867842,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-901294,L-94444,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-275125,L-818122,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-578421,L-628612,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-259024,L-803484,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-132777,L-384808,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-450695,L-866704,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-858677,L-12193,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-553915,L-157837,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-790651,L-811122,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-925453,L-623821,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-743513,L-825845,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-637980,L-817327,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-321454,L-833085,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-458246,L-771252,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-726939,L-497452,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-201947,L-394048,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-475859,L-406891,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-75914,L-90973,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-740660,L-126891,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-536459,L-955582,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-77033,L-682344,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-21780,L-391973,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-796219,L-35775,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-929601,L-842766,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-909701,L-503321,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-946436,L-525797,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-20719,L-768223,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-863983,L-642926,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-199294,L-196335,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-134827,L-764278,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-969445,L-587087,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-144243,L-245315,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-927971,L-12422,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-681948,L-414182,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-541256,L-223674,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-980566,L-988184,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-10735,L-914504,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-210697,L-932639,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-203014,L-547758,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-251366,L-292406,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-86586,L-335407,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-582179,L-865093,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-404477,L-184304,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-191153,L-704153,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-414622,L-351667,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-285860,L-117691,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-604076,L-7188,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-521126,L-671467,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-41439,L-813182,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-220609,L-782639,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-208237,L-256712,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-787536,L-480032,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-366990,L-803432,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-543008,L-745305,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-668686,L-651870,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-325509,L-94804,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-133773,L-664261,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-596187,L-638941,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-436654,L-115333,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-496417,L-484491,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-210925,L-227213,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-288213,L-376974,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-858312,L-727954,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-451573,L-281270,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-43472,L-811277,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-245317,L-219777,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-17951,L-762350,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-599431,L-368354,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-301137,L-725719,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-225985,L-460530,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-932157,L-720911,IT,Lombardia,Bergamo,24129,45.7022525,9.6323203
L-635818,L-683603,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-494061,L-942853,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-884576,L-196782,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-153179,L-387841,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-960067,L-214804,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-390103,L-579168,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-753507,L-306176,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-962414,L-650873,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-224362,L-284125,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-792460,L-596806,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-96523,L-450830,IT,Lombardia,Milano,20136,45.4476447,9.1855974
L-989461,L-435873,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-449368,L-304874,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-860224,L-858423,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-416340,L-368114,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-725596,L-691164,IT,Lombardia,Brescia,25129,45.4969452,10.2740428
L-535478,L-126561,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-263696,L-398260,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-218949,L-659921,IT,Lombardia,Milano,20147,45.4560254,9.1257661
L-406616,L-173960,IT,Lombardia,Milano,20158,45.5000316,9.1690428
L-841428,L-944861,IT,Lombardia,Milano,20125,45.4972764,9.203123
L-937049,L-65583,IT,Lombardia,Milano,20136,45.4476447,9.1855974
